
  [ 321/2869]  11.2%  009809   no_sig      有結果=6  23.0/s  ETA 111s
  [ 322/2869]  11.2%  00980A   no_ev       有結果=6  23.0/s  ETA 111s
  [ 323/2869]  11.3%  00980B   no_ev       有結果=6  23.1/s  ETA 110s
  [ 324/2869]  11.3%  00980D   no_ev       有結果=6  23.1/s  ETA 110s
  [ 325/2869]  11.3%  00980T   no_ev       有結果=6  23.2/s  ETA 110s
  [ 326/2869]  11.4%  009810   no_ev       有結果=6  23.2/s  ETA 110s
  [ 327/2869]  11.4%  009811   no_ev       有結果=6  23.3/s  ETA 109s
  [ 328/2869]  11.4%  009812   no_ev       有結果=6  23.3/s  ETA 109s
  [ 329/2869]  11.5%  009813   no_ev       有結果=6  23.4/s  ETA 109s
  [ 330/2869]  11.5%  009814   no_ev       有結果=6  23.4/s  ETA 108s
