
  [ 303/2869]  10.6%  00964    no_sig      有結果=27  24.4/s  ETA 105s
  [ 304/2869]  10.6%  00965    no_sig      有結果=27  24.4/s  ETA 105s
  [ 305/2869]  10.6%  00966B   no_ev       有結果=27  24.5/s  ETA 105s
  [ 306/2869]  10.7%  00967B   no_ev       有結果=27  24.5/s  ETA 104s
  [ 307/2869]  10.7%  00968B   no_ev       有結果=27  24.6/s  ETA 104s
  [ 308/2869]  10.7%  00969B   no_ev       有結果=27  24.7/s  ETA 104s
  [ 309/2869]  10.8%  00970B   no_ev       有結果=27  24.7/s  ETA 104s
  [ 310/2869]  10.8%  00971    sig,ev=11   有結果=28  24.5/s  ETA 104s
  [ 311/2869]  10.8%  00972    no_sig      有結果=28  24.6/s  ETA 104s
  [ 312/2869]  10.9%  009800   no_sig      有結果=28  24.6/s  ETA 104s
  [ 313/2869]  10.9%  009801   no_sig      有結果=28  24.6/s  ETA 104s
  [ 314/2869]  10.9%  009802   no_sig      有結果=28  24.7/s  ETA 104s
  [ 315/2869]  11.0%  009803   no_sig      有結果=28  24.7/s  ETA 103s
  [ 316/2869]  11.0%  009804   no_sig      有結果=28  24.8/s  ETA 103s
  [ 317/2869]  11.0%  009805   no_ev       有結果=28  24.8/s  ETA 103s
  [ 318/2869]  11.1%  009806   no_ev       有結果=28  24.9/s  ETA 103s
  [ 319/2869]  11.1%  009807   no_ev       有結果=28  24.9/s  ETA 102s
  [ 320/2869]  11.2%  009808   no_sig      有結果=28  25.0/s  ETA 102s
  [ 321/2869]  11.2%  009809   no_sig      有結果=28  25.0/s  ETA 102s
  [ 322/2869]  11.2%  00980A   no_sig      有結果=28  24.9/s  ETA 102s
  [ 323/2869]  11.3%  00980B   no_ev       有結果=28  25.0/s  ETA 102s
  [ 324/2869]  11.3%  00980D   no_ev       有結果=28  25.1/s  ETA 102s
  [ 325/2869]  11.3%  00980T   no_ev       有結果=28  25.1/s  ETA 101s
  [ 326/2869]  11.4%  009810   no_ev       有結果=28  25.2/s  ETA 101s
  [ 327/2869]  11.4%  009811   no_ev       有結果=28  25.2/s  ETA 101s
  [ 328/2869]  11.4%  009812   sig,ev=3    有結果=29  25.2/s  ETA 101s
  [ 329/2869]  11.5%  009813   no_ev       有結果=29  25.3/s  ETA 100s
